canonical_smiles,molregno,standard_relation,standard_value,standard_units
Nc1ncnc2c1ncn2[C@@H]3O[C@H](CSCCCNC(=O)Nc4ccc(Cl)cc4)[C@@H](O)[C@H]3O,1430483,,91.640000000000000000000000000000,%
CCOc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCOCC4,474729,,91.640000000000000000000000000000,%
C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(F)c(n1)N3CCOCC3)c4ncc(F)cn4,1062674,,91.640000000000000000000000000000,%
CN1C(=O)C[C@](C)(NC1=N)c2cc(cs2)c3cccc(c3)C#N,1421803,,91.640000000000000000000000000000,%
CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,1139824,,91.820000000000000000000000000000,%
CC1=CN([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(F)c4)c3)C2)C(=O)NC1=O,1440475,,91.820000000000000000000000000000,%
CC(C)Oc1cc(n[nH]1)n2cnc3ccc(N[C@@H](CO)c4ccc(F)cn4)nc23,1421988,,91.820000000000000000000000000000,%
OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,77459,,91.820000000000000000000000000000,%
FC(F)(F)Oc1ccc(CNC(=O)C2N(CCc3ncccn3)C(=O)c4ccccc24)cc1,1427790,,91.820000000000000000000000000000,%
N[C@H]1CCCC[C@H]1Nc2ncc(C(=O)N)c(Nc3cccc(c3)n4nccn4)n2,1438524,,91.820000000000000000000000000000,%
CN1CCc2cc(Cl)c(O)cc2[C@H](C1)c3ccccc3,4778,,91.990000000000000000000000000000,%
CC[C@H](N)C(=O)N[C@@H](Cc1ccc(cc1)c2ccccc2)C#N,352129,,91.990000000000000000000000000000,%
OCCCn1c(NC(=O)c2cccc(c2)[N+](=O)[O-])nc3ccccc13,349658,,91.990000000000000000000000000000,%
C[C@H](Nc1ncc(F)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cn4,512198,,91.990000000000000000000000000000,%
CCc1cccc2cc(oc12)C(O)CNC(C)(C)C,64396,,91.990000000000000000000000000000,%
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H]2CCCc3ccccc23)C(C)(C)C,693012,,91.990000000000000000000000000000,%
Cc1cnc(cn1)c2c(F)ccc(F)c2CCNC(=O)c3ccc(COCC(F)(F)F)nc3,1420808,,91.990000000000000000000000000000,%
CO[C@@H]1CC[C@@]2(CC1)Cc3ccc(cc3C24N=C(C)C(=N4)N)c5cncc(c5)C#CC,1423596,,91.990000000000000000000000000000,%
CN1CCN(CC1)S(=O)(=O)c2ccc(cc2)c3cnc(N)c(n3)C(=O)Nc4cnccc4CN5CCCC5,1437955,,92.160000000000000000000000000000,%
C[C@@H](Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,602271,,92.160000000000000000000000000000,%
Clc1cccc(\C=C\2/SC(=O)NC2=O)c1N3CCNCC3,1352301,,92.160000000000000000000000000000,%
COc1cc2nnc(C(=O)N)c(Nc3cccc(Cl)c3F)c2cc1N4CCN(C)CC4,1073122,,92.160000000000000000000000000000,%
CC(C)c1ccc(NC(=O)NCCCSC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n3cnc4c(N)ncnc34)cc1,1430481,,92.160000000000000000000000000000,%
COc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1NCCN4CCOCC4,474585,,92.160000000000000000000000000000,%
CN(C)CCC=C1c2ccccc2C=Cc3ccccc13,28119,,92.160000000000000000000000000000,%
COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N4CCOCC4)c2Cl)n[nH]1,1062678,,92.160000000000000000000000000000,%
CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(F)cc2)C1)C(C)(C)C,1279832,,92.160000000000000000000000000000,%
CCN(CC)CCNc1ncnc2c1sc3nc(N4CCOCC4)c5CCCCc5c23,813254,,92.160000000000000000000000000000,%
Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)NC(C)(C)C(=O)O)CC3,1439737,,92.160000000000000000000000000000,%
CCC(CC)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,475247,,92.160000000000000000000000000000,%
CCCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F,1354966,,92.320000000000000000000000000000,%
Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c3ccc(cc3)S(=O)(=O)C,328133,,92.320000000000000000000000000000,%
CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S+](C)[O-],148004,,92.320000000000000000000000000000,%
CCc1c2CN3C(=O)C4=C(C=C3c2nc5ccc(O)cc15)[C@@](O)(CC)C(=O)OC4,61315,,92.320000000000000000000000000000,%
COc1c2OC(=O)C=Cc2cc3ccoc13,1063,,92.320000000000000000000000000000,%
O=C(NC1CC1)c2cc(on2)c3cccs3,688817,,92.320000000000000000000000000000,%
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3cccc(c3)C(F)(F)F,14882,,92.320000000000000000000000000000,%
Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)c4ccc(cc34)S(=O)(=O)C)CC2)c1Cl,1446926,,92.320000000000000000000000000000,%
Nc1nc(nc(N)c1N2CCOCC2)c3nn(Cc4ccccc4F)c5ncccc35,1263476,,92.320000000000000000000000000000,%
C[C@@H]1CN(C[C@H](C)N1)C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)N3CCC(CC3)(C4CCCCC4)C(=O)NC(C)(C)C,1139157,,92.320000000000000000000000000000,%
CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,619166,,92.320000000000000000000000000000,%
CCOc1ncc(C)c2NC(=C([C@@H](c3ccc(cc3OC)C#N)c12)C(=O)N)C,1442757,,92.480000000000000000000000000000,%
CN1CCN(CC1)c2ccc(Nc3ncc(C)c(Nc4cccc(c4)S(=O)(=O)NC(C)(C)C)n3)cc2,1316994,,92.480000000000000000000000000000,%
CC(=O)Nc1ccc2OCCN(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1,1355956,,92.480000000000000000000000000000,%
FC(F)(F)c1ccc(cc1S(=O)(=O)NC2CCNCC2)S(=O)(=O)c3ccccc3,494315,,92.480000000000000000000000000000,%
Cc1onc(C)c1c2ccc(CNS(=O)(=O)c3c(C)onc3C)cc2,1060495,,92.480000000000000000000000000000,%
CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4,62259,,92.640000000000000000000000000000,%
C[C@H](NC(=O)c1c(C)nn(C2CCOC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,1271891,,92.640000000000000000000000000000,%
C[C@H](NC(=O)c1c(C)nn(C2CCOCC2)c1NS(=O)(=O)c3ccc(cc3)C4CC4)C(C)(C)C,1271894,,92.640000000000000000000000000000,%
CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,2080,,92.640000000000000000000000000000,%
C[C@H](Nc1nc(Nc2ncc(C)s2)cc(n1)N3CCOCC3)c4ncc(F)cn4,613814,,92.640000000000000000000000000000,%
CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(CO)c(Oc4cccc(Cl)c4)c3)C(=O)NC1=O,1521376,,92.640000000000000000000000000000,%
CCOc1cc2ncc(C(=O)N)c(Nc3cc(F)ccc3F)c2cc1N4CCN(C)CC4,473688,,92.640000000000000000000000000000,%
CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,14221,,92.800000000000000000000000000000,%
OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,16959,,92.800000000000000000000000000000,%
Clc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,1174139,,92.800000000000000000000000000000,%
OC(=O)CNCCNc1ccc(Cl)c(c1)C(=O)NCC23CC4CC(CC(C4)C2)C3,563454,,92.800000000000000000000000000000,%
CCN(CC)c1ccc2C=C(C(=O)C)C(=O)Oc2c1,357557,,92.800000000000000000000000000000,%
Clc1ccc2oc3C(=O)NC(=Nc3c2c1)[C@@H]4CCCN4,1342456,,92.800000000000000000000000000000,%
CC(C)(O)c1ccc(Nc2nc3ccc(cc3[nH]2)C#N)cc1,1361775,,92.800000000000000000000000000000,%
CCCNCC(O)COc1ccccc1C(=O)CCc2ccccc2,27112,,92.950000000000000000000000000000,%
COc1cc2nnc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1N4CCN(C)CC4,1073121,,92.950000000000000000000000000000,%
CCOc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3F)c2cc1N4CCN(C)CC4,474797,,92.950000000000000000000000000000,%
Cc1ccc2nc(C[N+]34CCC(CC3)[C@H](C4)OC(=O)[C@@](C)(N5CCCCC5)c6ccccc6)oc2c1,1265645,,92.950000000000000000000000000000,%
Clc1cccc(CNC2=NC(=CC(=O)N2)N3CCOCC3)c1,1424974,,92.950000000000000000000000000000,%
CCNC(=O)C[C@H]1N=C(c2ccc(Cl)cc2)c3cc(OC)ccc3n4c(C)nnc14,1424123,,93.100000000000000000000000000000,%
Nc1scc2C(=NN(C(=O)c12)c3ccc(F)cc3)C(=O)NC4CC4,1354040,,93.100000000000000000000000000000,%
CC(CN(C)C)CN1c2ccccc2CCc3ccccc13,27385,,93.100000000000000000000000000000,%
COc1ccccc1CN(C(=O)C)c2cnccc2Oc3ccccc3,1359131,,93.100000000000000000000000000000,%
O=C(Nc1ccncc1)c2cccc3ccccc23,805117,,93.100000000000000000000000000000,%
CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4CC(C)(O)C4,345251,,93.100000000000000000000000000000,%
C[C@H](Nc1nc(Nc2ncc(C)s2)c(F)c(n1)N3CCOCC3)c4ncc(F)cn4,612780,,93.100000000000000000000000000000,%
CS(=O)(=O)c1ccc(cc1)C2=C(C(=O)OC2)c3ccccc3,21697,,93.100000000000000000000000000000,%
Cc1nccn1c2ccc(Sc3cccc(c3)C4(CCOCC4)C(=O)N)cc2,323243,,93.100000000000000000000000000000,%
O[C@@H](CN[C@H]1CCC[C@@H]1OCc2ccccc2)c3ccc(O)c4NC(=O)Sc34,688110,,93.100000000000000000000000000000,%
CS(=O)(=O)c1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F,1147085,,93.240000000000000000000000000000,%
Cn1ncc2C(=O)NC(=Nc12)c3ccccc3,1316235,,93.240000000000000000000000000000,%
CC(=O)Nc1ccc2ccn(c3cc(NCCCN4CCCC4)n5ncc(C#N)c5n3)c2c1,1355965,,93.240000000000000000000000000000,%
COc1ccc(cc1)c2cc(N)n3ncc(C#N)c3n2,1355946,,93.240000000000000000000000000000,%
C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC4=C3C)[C@@H]2C,422489,,93.240000000000000000000000000000,%
CC(C)CCOc1ccc(N)cc1,1034553,,93.240000000000000000000000000000,%
CC(=O)Nc1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2,617118,,93.240000000000000000000000000000,%
Clc1ccccc1OCC(=O)c2ccc[nH]2,737840,,93.240000000000000000000000000000,%
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)[C@@H]3CCCc4ccccc34,1279826,,93.240000000000000000000000000000,%
COc1ccc(cc1)c2cc3c(N[C@H]4CCCNC4)ncc(C(=O)N)c3s2,714401,,93.390000000000000000000000000000,%
CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N5C[C@@H]6[C@@H](N)[C@@H]6C5)c2c1Cl,1527706,,93.390000000000000000000000000000,%
Clc1ccccc1NC(=O)c2cc[nH]n2,1011491,,93.390000000000000000000000000000,%
COc1cnc(nc1N2CCCC2)c3ccccn3,588078,,93.390000000000000000000000000000,%
OCc1cc(ccc1O)C(O)CNCCCCCCOCCCCc2ccccc2,242716,,93.390000000000000000000000000000,%
O=C([C@@H]1CCCN(C1)C2CCN(CC2)C(=O)c3c4ccccc4cc5ccccc35)N6CCOCC6,350255,,93.390000000000000000000000000000,%
CNC(=O)c1ccc(C)c(c1)N2C(=CC(=C(Br)C2=O)OCc3ccc(F)cc3F)C,619399,,93.530000000000000000000000000000,%
CN1C=C(C(=O)NC[C@@H](O)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)C(=CC1=O)C(F)(F)F,1447312,,93.530000000000000000000000000000,%
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,204115,,93.530000000000000000000000000000,%
COc1cc(OC)c(cc1NC(=O)CCc2nn[nH]n2)S(=O)(=O)N3C(C)CCc4ccccc34,1447253,,93.530000000000000000000000000000,%
COc1ccc(cc1)c2nc(nc(O)c2C#N)N3CCOCC3,265123,,93.530000000000000000000000000000,%
O[C@H](CNC(=O)c1cccc(c1)C#N)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,1448077,,93.530000000000000000000000000000,%
CC1=NC(N=C1N)(C2CC2)c3cccc(c3)c4cncc(Cl)c4,1440844,,93.530000000000000000000000000000,%
CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)CC1,88797,,93.670000000000000000000000000000,%
ONC(=O)Cc1ccc(OCc2ccccc2)cc1,82811,,93.670000000000000000000000000000,%
COc1cc2nnc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1N4CCN(C)CC4,1073120,,93.670000000000000000000000000000,%
CS(=O)(=O)c1ccc(nc1)c2nnc(\C=C\c3oc(nn3)c4ccc(cc4)C#N)n2c5ccccc5Cl,1519682,,93.670000000000000000000000000000,%
C[C@@H]1CN([C@@H](CO1)c2ccccc2)c3ccc4OCC(=O)Nc4n3,1442758,,93.670000000000000000000000000000,%
Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4[nH]cnc4C,1355644,,93.670000000000000000000000000000,%
COc1ccc(CCN2[C@@H](CN(NS(=O)(=O)C)C2=O)c3ccc(OC)cc3)cc1,575387,,93.670000000000000000000000000000,%
Cc1onc(n1)c2ccc(OCC3CN(C3)c4ccc(C)nn4)cc2,1179977,,93.800000000000000000000000000000,%
CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4ccccc4)c3)C(=O)NC1=O,1521368,,93.800000000000000000000000000000,%
CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)C,321778,,93.800000000000000000000000000000,%
COc1ccc2C[C@H]3N(C)CCc4cccc(c34)c2c1O,259694,,93.800000000000000000000000000000,%
COc1ccc(cc1C)C2(N=C(C)C(=N2)N)c3cccc(c3)c4cncnc4,1440838,,93.800000000000000000000000000000,%
Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(cccc34)S(=O)(=O)C,355089,,93.940000000000000000000000000000,%
CCCN(CCNCCc1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3,1161724,,93.940000000000000000000000000000,%
CN1CCCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,939331,,93.940000000000000000000000000000,%
CC(C)(F)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)NC3(CC3)C#N,474601,,93.940000000000000000000000000000,%
Clc1ccc2NC(=O)CN(C(c3ccccc3)c2c1)C(=O)c4ccccc4,1023983,,93.940000000000000000000000000000,%
CCOc1cc2ncc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1N4CCN(C)CC4,473687,,93.940000000000000000000000000000,%
CN(C)CCN1CCN(CC1)c2cc(C(=O)NC[C@@H]3CC[C@@H](CNC(=O)OC(C)(C)C)CC3)c4ccccc4n2,1170490,,93.940000000000000000000000000000,%
COc1cnc(nc1NC2CCCC2)c3ccccn3,1360271,,93.940000000000000000000000000000,%
C1CCN(CC1)[C@@H]([C@H](N2CCCCC2)c3ccccc3)c4ccccc4,1423202,,93.940000000000000000000000000000,%
CC(C)(C)NC(=O)NCCN1CCOC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1,1528097,,93.940000000000000000000000000000,%
COc1ccccc1CCNCc2cccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)c2,1276061,,94.060000000000000000000000000000,%
Cc1c(Cl)c(ccc1OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccc(F)cc4)C(=O)O)CC2)C#N,1425325,,94.060000000000000000000000000000,%
O[C@@H](CNCCSCCCNCCc1cccc(Cl)c1Cl)c2ccc(O)c3NC(=O)Sc23,1165518,,94.060000000000000000000000000000,%
C[C@H](Oc1nc(Nc2cc(C)[nH]n2)c(C)nc1C#N)c3ccc(F)cn3,579382,,94.060000000000000000000000000000,%
Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4ncc[nH]4,1355641,,94.060000000000000000000000000000,%
C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]45CCC(=O)O5,887229,,94.060000000000000000000000000000,%
C[C@H](Nc1nc(Nc2ncc(C#N)s2)cc(n1)N3CCOCC3)c4ccc(F)cn4,613880,,94.060000000000000000000000000000,%
Clc1ccc(cc1)C(N2CCNCC2)c3ccccc3,127531,,94.190000000000000000000000000000,%
CN1CCN(CC1)c2ccc3ncc(C(=O)N)c(Nc4ccc(Cl)c(Cl)c4)c3c2,474389,,94.190000000000000000000000000000,%
CC(C)Oc1cc(n[nH]1)n2cnc3ccc(N[C@@H](C)c4ccc(F)cn4)nc23,1421987,,94.190000000000000000000000000000,%
CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H](C)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O,619196,,94.190000000000000000000000000000,%
CCCc1cc(cc(OC)c1OC)C2=N[C@H](CO2)C(=O)NO,178115,,94.320000000000000000000000000000,%
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2CC[C@H]3CCN(CCc4ccccc4)C[C@@H]23,1279699,,94.320000000000000000000000000000,%
NC1=Nc2ccccc2Sc3cccc(F)c13,1303208,,94.320000000000000000000000000000,%
CCc1ccc(OCC(=O)O)c(c1)c2ccc(cc2)S(=O)(=O)C,1147108,,94.320000000000000000000000000000,%
CC(C)c1ccc(\C=N\NC(=O)c2ccc(O)cc2)cc1,321805,,94.320000000000000000000000000000,%
C[C@H](Nc1ncc(Cl)c(Nc2cc([nH]n2)C3CC3)n1)c4ncc(F)cn4,1062664,,94.320000000000000000000000000000,%
CCOc1cc2ncc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1N4CCN(C)CC4,473686,,94.320000000000000000000000000000,%
Cc1ncc(nc1c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)O)CC3)C(=O)N,1439751,,94.320000000000000000000000000000,%
CN(Cc1cccc2ccccc12)C3=CC(=NC(=O)N3)N4CCOCC4,1428612,,94.320000000000000000000000000000,%
CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(C(=O)O)c(Oc4cccc(C)c4)c3)C(=O)NC1=O,1521363,,94.320000000000000000000000000000,%
CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCCOCC4)n1)c5cc(CO)ccc5C,1139832,,94.440000000000000000000000000000,%
CC(=O)Nc1ccc2ccn(c3cc(NCCN4CCCC4)n5ncc(C#N)c5n3)c2c1,1355963,,94.440000000000000000000000000000,%
Oc1ccc(CCNCCS(=O)(=O)CCCOCCc2ccccc2)c3sc(O)nc13,128645,,94.440000000000000000000000000000,%
Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4cn(C)c(C)n4,1355645,,94.440000000000000000000000000000,%
C[C@@H](NC(=O)[C@H]1CCCNC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,1525564,,94.560000000000000000000000000000,%
CCN(CCNCCc1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3,1161723,,94.560000000000000000000000000000,%
O=C(N1CCN(CC1)c2ncccn2)c3cccc(CC4=NNC(=O)c5ccccc45)c3,469465,,94.560000000000000000000000000000,%
Clc1ccc(O[C@H]2CCCNC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,400848,,94.560000000000000000000000000000,%
Nc1cc(nc2c(cnn12)C#N)c3ccc(F)cc3,1355947,,94.560000000000000000000000000000,%
CN(Cc1oc2ccccc2c1C)C(=O)\C=C\c3cnc4NC(=O)CCc4c3,1066153,,94.560000000000000000000000000000,%
COc1cc(OC)c(cc1NC(=O)Cc2ccnc(F)c2)S(=O)(=O)N3C(C)CCc4ccccc34,1446867,,94.560000000000000000000000000000,%
COc1cc2ncc(C(=O)N)c(Nc3cc(F)ccc3F)c2cc1OC,474208,,94.560000000000000000000000000000,%
COc1cc2c(Nc3cccc(Cl)c3Cl)c(cnc2cc1NCCN(C)C)C(=O)N,474515,,94.560000000000000000000000000000,%
Clc1ccc(O[C@@H]2CCCNC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,400847,,94.560000000000000000000000000000,%
COc1ccc(NC(=O)c2ccc(C[S+](C)[O-])c3ccccc23)c(n1)C(=O)NCC4CCOCC4,1515468,,94.560000000000000000000000000000,%
O[Si]1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,1443956,,94.560000000000000000000000000000,%
Cc1nc(C(F)F)c(nc1c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)O)CC3)C(=O)N,1439182,,94.560000000000000000000000000000,%
COc1cccc2c(O)nc(nc12)c3ccc(cc3)C(F)(F)F,206241,,94.560000000000000000000000000000,%
CCOC(=O)Nc1cc2NCCC(=Nc2c(N)n1)c3ccccc3,239500,,94.560000000000000000000000000000,%
C[C@H](NC(=O)c1c(C)nn(C2CCSCC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,1271886,,94.680000000000000000000000000000,%
COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4ccc5OCC(=O)Nc5n4)[C@@H](O)C3)c2c1,1428177,,94.680000000000000000000000000000,%
N#CC[C@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34,1153572,,94.680000000000000000000000000000,%
CCCCN(CCNCCc1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3,1161726,,94.680000000000000000000000000000,%
C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(F)cc1C#N)c3ccc(F)cn3,1145099,,94.680000000000000000000000000000,%
CC(Nc1ccccc1)C2=CC(=CN3C(=O)C=C(N=C23)N4CCOCC4)C,1293757,,94.680000000000000000000000000000,%
OC(=O)[C@H](Cc1ccc(cc1)C#N)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,1425311,,94.790000000000000000000000000000,%
CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24,2261,,94.790000000000000000000000000000,%
CCOc1cccc(\C=C\2/SC(=O)NC2=O)c1N3CCC[C@@H](N)C3,1352306,,94.790000000000000000000000000000,%
Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4ccc(N)nn4,1353086,,94.790000000000000000000000000000,%
CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4C[C@H](O)CO4,365748,,94.790000000000000000000000000000,%
CC(C)(C)NC(=O)NCCN1CCN(CC(=O)Nc2cc(Cl)cc(Cl)c2)CC1,1528094,,94.790000000000000000000000000000,%
Cc1oc2C=NN(B(O)c2c1)S(=O)(=O)c3ccc(C)cc3,290172,,94.900000000000000000000000000000,%
Cc1ccsc1C(=CCCN2CCC[C@H](C2)C(=O)O)c3sccc3C,122170,,94.900000000000000000000000000000,%
Brc1ccc2oc3C(=O)NC(=Nc3c2c1)[C@@H]4CCCN4,1342447,,94.900000000000000000000000000000,%
Brc1ccc(cc1)C2NC(=O)c3ccccc3N2,974075,,94.900000000000000000000000000000,%
Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4c[nH]cn4,1355636,,94.900000000000000000000000000000,%
Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4nccn4C,1355637,,94.900000000000000000000000000000,%
CC(C)Oc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c4ccc(F)cn4)n[nH]1,1421990,,94.900000000000000000000000000000,%
OCC(CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(NC4CC4)sc13,395342,,94.900000000000000000000000000000,%
COc1ccccc1C(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N3CCN(Cc4ccc(F)cc4)CC3)C#N,1428099,,94.900000000000000000000000000000,%
CC(C)(C)Oc1ccc(cc1)C(=O)Nc2ccc3sc(CO)nc3c2,1366065,,94.900000000000000000000000000000,%
OC(=O)c1cccc(c1)C(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1430514,,95.010000000000000000000000000000,%
CN(C)CCNCc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,1525547,,95.010000000000000000000000000000,%
Nc1cc(nc2c(cnn12)C#N)c3ccccc3,1355945,,95.010000000000000000000000000000,%
Cc1c(N)cccc1CN2C=CC(=CC2=O)OCCc3cccs3,500102,,95.010000000000000000000000000000,%
O[C@H](CNC(=O)C1=CNC(=O)c2cc(ccc12)S(=O)(=O)N3CCC3)CN4CCC(CC4)Oc5ccc(Cl)c(Cl)c5,1447301,,95.010000000000000000000000000000,%
CC#Cc1cncc(c1)c2cccc(c2)C3(N=C(C)C(=N3)N)C4CC4,1440848,,95.010000000000000000000000000000,%
O[C@H](CNC(=O)C1=CNC(=O)c2ccc(F)cc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1446923,,95.010000000000000000000000000000,%
C[S+]([O-])Cc1ccc(C(=O)Nc2ccc(OCCOCCO)nc2C(=O)NCC3CCC3)c4ccccc14,1515472,,95.010000000000000000000000000000,%
CC(C)C(NC(=O)c1ccccc1)C(=O)c2ccc(F)cc2,1361653,,95.010000000000000000000000000000,%
NC(=O)C([C@@H]1CCN(CCc2ccc3OCCc3c2)C1)(c4ccccc4)c5ccccc5,291960,,95.120000000000000000000000000000,%
CCS(=O)(=O)c1ccc(c(F)c1)c2cc(Cl)ccc2OCC(=O)O,1147109,,95.120000000000000000000000000000,%
COc1cc(OC)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)N(c2ccc(C)cc2)c3ccc(C)cc3,1447246,,95.120000000000000000000000000000,%
C[C@@H](NC(=O)[C@H]1CCCCN1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,1525561,,95.120000000000000000000000000000,%
Nc1cc(nc2c(cnn12)C#N)c3cccs3,1355944,,95.120000000000000000000000000000,%
